sample_id,user_post,golden_response,model_response,token_num,loss,ppl
8,I know you can handle it. You speak very well and I just think you need a touch of motivation. We all do!,Come back and talk after you finish your next chapter?,What do you think about starting the book later?,12,3.705787977,40.68209123
8,"Sure, nice talking to you","You as well. You are in charge on what you commit to, Just make sure you create goals that are simple, measurable and timebound. I look forward to speaking to you next time.",Bye! I hope you have a good night!,40,3.450457764,31.51481534
9,Hello?,hello. how have you been feeling lately?,"Hi, how are you? I am doing well.",10,1.678092766,5.355332352
9,I want to sleep all my problems away,how long has this been going on?,I am so sorry to hear that. I can understand how you are feeling.,9,1.059029367,2.883570742
9,I got a hold of a therapist but they won't talk to me for two days,that's very good that you are going to talk to a therapist. you showed great strength by reaching out.,that's really tough. I am so sorry to hear that. I know how hard it can be to handle.,23,2.419787863,11.24347391
9,"I am hoping it helps because I feel helpless, especially today and on edge","have you been sleeping mostly during the day, or at night?",I know how hard that must be to reach out to a therapists.,14,2.832566942,16.98901472
9,I can't sleep through the day because I have kids but when my ex gets home I just go hide and try to sleep so it's typically late afternoon,it sounds like you are doing the very best you can under difficult circumstances. you should feel very proud about that.,It sounds like you are really concerned about your mental health and have been struggling with it all this time.,24,2.582415899,13.22905965
9,i feel very tired tho. i feel like i want every day to go by faster. the relationship i am in is a long distance relationship and i am supposed to go home to see him in ten days and i just want them to be over.,it sounds to me that your sleep issue is really weighing on your mind. you may be setting yourself up for sleep issues by thinking about this so much. is that possible?,you are very welcome. you are very capable of being a good husband.,36,3.146470388,23.25384251
9,yes it may be. i'm not sure. i sometimes wake up panicking.,you're under a lot of pressure. it's only natural that you would feel overwhelmed. dont be hard on yourself. you're doing the best you can.,you may be right. it may help to just keep yourself busy and be prepared for a full break. i know it can be hard but it's better than not doing it.,33,2.298542138,9.95965207
9,i just dont know how to make the next ten days go by faster,perhaps you can spend some time doing pleasant things. it is true that time seems to go fast when we're having fun.,I understand. I have been in the same position and I know how hard it can be to control your body's emotions.,26,3.299671467,27.10373297
9,that's true. i thought about maybe playing video games,fantastic! that's a great way to spend your time.,you are doing the right thing. you are doing something that you can do to get through this.,15,1.93142573,6.899339831
